Student ID,Question ID,Correct,Difficulty,Discrimination,Guessing Probability,Concept
204,80,0,2.5,2.5,0.25,Stack
204,151,0,1.5,1.5,0.25,Tree
204,215,0,1.5,1.5,0.25,Tree
204,71,1,0.5,0.5,0.25,Stack
204,97,0,2.5,2.5,0.25,Stack
204,108,0,1.5,2.5,0.25,Queue
204,178,1,2.5,2.5,0.25,Tree
205,107,0,2.5,2.5,0.25,Queue
205,99,1,1.5,2.5,0.25,Stack
205,59,0,2.5,2.5,0.25,Linked List
205,115,0,0.5,0.5,0.25,Queue
205,177,0,2.5,2.5,0.25,Tree
205,170,0,2.5,2.5,0.25,Tree
205,252,0,1.5,1.5,0.25,Graph
205,203,1,1.5,1.5,0.25,Tree
205,151,1,1.5,1.5,0.25,Tree
205,132,0,2.5,2.5,0.25,Tree
205,242,1,0.5,0.5,0.27,Graph
205,197,0,1.5,2.5,0.25,Tree
205,108,1,1.5,2.5,0.25,Queue
205,190,0,1.5,1.5,0.25,Tree
205,252,0,1.5,1.5,0.25,Graph
205,262,0,1.5,1.5,0.25,Graph
205,285,0,1.5,1.5,0.25,Graph
205,127,0,0.5,0.5,0.25,Queue
205,157,0,2.5,2.5,0.25,Tree
205,170,0,2.5,2.5,0.25,Tree
205,206,0,1.5,1.5,0.25,Tree
205,27,0,2.5,2.5,0.25,Linked List
205,238,0,0.5,0.5,0.27,Graph
205,112,1,2.5,2.5,0.25,Queue
205,102,0,0.5,0.5,0.25,Queue
205,4,0,1.5,2.5,0.25,Array
205,98,0,1.5,1.5,0.25,Stack
205,237,1,0.5,0.5,0.27,Graph
205,83,1,2.5,2.5,0.25,Stack
205,108,1,1.5,2.5,0.25,Queue
206,167,0,2.5,2.5,0.25,Tree
206,23,0,2.5,2.5,0.25,Linked List
206,234,0,0.5,0.5,0.27,Graph
206,295,1,0.5,0.5,0.27,Graph
206,118,1,1.5,1.5,0.25,Queue
206,171,0,1.5,1.5,0.25,Tree
206,258,1,1.5,1.5,0.25,Graph
206,49,1,0.5,0.5,0.25,Linked List
206,298,0,1.5,1.5,0.25,Graph
206,58,0,1.5,2.5,0.25,Linked List
206,262,0,1.5,1.5,0.25,Graph
206,126,0,1.5,1.5,0.25,Queue
206,45,1,0.5,0.5,0.25,Linked List
206,228,1,0.5,0.5,0.27,Graph
206,227,1,0.5,0.5,0.27,Graph
206,225,1,2.5,2.5,0.2,Graph
206,148,1,2.5,2.5,0.25,Tree
206,192,0,1.5,2.5,0.25,Tree
206,104,0,1.5,1.5,0.25,Queue
206,279,0,0.5,0.5,0.27,Graph
206,43,1,1.5,2.5,0.25,Linked List
206,143,0,2.5,2.5,0.25,Tree
206,128,1,2.5,2.5,0.25,Queue
206,102,0,0.5,0.5,0.25,Queue
206,118,0,1.5,1.5,0.25,Queue
206,204,0,1.5,1.5,0.25,Tree
206,211,0,1.5,1.5,0.25,Tree
206,39,1,2.5,2.5,0.25,Linked List
206,132,1,2.5,2.5,0.25,Tree
206,133,0,1.5,2.5,0.25,Tree
207,229,0,0.5,0.5,0.27,Graph
207,167,1,2.5,2.5,0.25,Tree
207,246,0,1.5,1.5,0.25,Graph
207,203,0,1.5,1.5,0.25,Tree
207,60,0,1.5,1.5,0.25,Linked List
207,286,1,0.5,0.5,0.27,Graph
207,120,0,2.5,2.5,0.25,Queue
207,35,0,0.5,0.5,0.25,Linked List
207,195,0,2.5,2.5,0.2,Tree
207,124,0,1.5,2.5,0.25,Queue
207,218,0,1.5,1.5,0.25,Tree
207,175,0,2.5,2.5,0.25,Tree
207,81,0,0.5,0.5,0.25,Stack
207,83,0,2.5,2.5,0.25,Stack
207,23,0,2.5,2.5,0.25,Linked List
207,274,0,2.5,2.5,0.2,Graph
207,61,1,0.5,0.5,0.25,Linked List
207,264,1,1.5,1.5,0.25,Graph
207,60,0,1.5,1.5,0.25,Linked List
207,187,1,0.5,1.5,0.3,Tree
207,202,0,1.5,1.5,0.25,Tree
207,228,0,0.5,0.5,0.27,Graph
207,227,1,0.5,0.5,0.27,Graph
207,242,0,0.5,0.5,0.27,Graph
207,174,1,1.5,1.5,0.25,Tree
207,229,1,0.5,0.5,0.27,Graph
207,215,0,1.5,1.5,0.25,Tree
207,159,1,2.5,2.5,0.25,Tree
207,195,0,2.5,2.5,0.2,Tree
207,296,0,0.5,0.5,0.27,Graph
208,57,0,1.5,1.5,0.25,Linked List
208,220,0,2.5,2.5,0.2,Tree
208,284,0,1.5,1.5,0.25,Graph
208,223,0,2.5,2.5,0.2,Tree
208,114,1,2.5,2.5,0.25,Queue
208,23,0,2.5,2.5,0.25,Linked List
208,299,0,1.5,1.5,0.25,Graph
208,69,1,1.5,1.5,0.25,Linked List
208,109,0,0.5,0.5,0.25,Queue
208,246,1,1.5,1.5,0.25,Graph
208,96,0,2.5,2.5,0.25,Stack
208,26,1,2.5,2.5,0.25,Linked List
208,56,0,2.5,2.5,0.25,Linked List
208,197,0,1.5,2.5,0.25,Tree
208,246,1,1.5,1.5,0.25,Graph
208,226,0,0.5,0.5,0.27,Graph
208,141,0,0.5,0.5,0.25,Tree
208,301,0,1.5,1.5,0.25,Graph
208,221,1,1.5,1.5,0.25,Tree
208,78,1,1.5,2.5,0.25,Stack
208,64,0,1.5,2.5,0.25,Linked List
208,188,0,1.5,2.5,0.25,Tree
208,1,0,0.5,1.5,0.25,Array
208,179,0,2.5,2.5,0.25,Tree
208,253,0,2.5,2.5,0.2,Graph
208,258,0,1.5,1.5,0.25,Graph
208,120,1,2.5,2.5,0.25,Queue
208,221,0,1.5,1.5,0.25,Tree
208,228,1,0.5,0.5,0.27,Graph
208,201,0,1.5,1.5,0.25,Tree
209,185,1,2.5,2.5,0.25,Tree
209,103,1,1.5,2.5,0.25,Queue
209,103,0,1.5,2.5,0.25,Queue
209,10,0,1.5,1.5,0.25,Array
209,171,0,1.5,1.5,0.25,Tree
209,9,1,2.5,2.5,0.25,Array
209,152,0,2.5,2.5,0.25,Tree
209,151,1,1.5,1.5,0.25,Tree
209,235,1,0.5,0.5,0.27,Graph
209,12,0,1.5,1.5,0.25,Array
209,287,0,1.5,1.5,0.25,Graph
209,34,1,1.5,1.5,0.25,Linked List
209,192,0,1.5,2.5,0.25,Tree
209,295,1,0.5,0.5,0.27,Graph
209,133,0,1.5,2.5,0.25,Tree
209,26,0,2.5,2.5,0.25,Linked List
209,63,0,2.5,2.5,0.25,Linked List
209,128,1,2.5,2.5,0.25,Queue
209,48,1,0.5,0.5,0.25,Linked List
209,97,0,2.5,2.5,0.25,Stack
209,187,0,0.5,1.5,0.3,Tree
209,183,0,1.5,2.5,0.25,Tree
209,193,0,1.5,2.5,0.25,Tree
209,249,1,0.5,0.5,0.27,Graph
209,168,1,1.5,1.5,0.25,Tree
209,153,1,1.5,1.5,0.25,Tree
209,292,1,0.5,0.5,0.27,Graph
209,206,0,1.5,1.5,0.25,Tree
209,283,1,0.5,0.5,0.27,Graph
209,289,1,0.5,0.5,0.27,Graph
210,188,0,1.5,2.5,0.25,Tree
210,216,1,1.5,1.5,0.25,Tree
210,91,0,2.5,2.5,0.25,Stack
210,287,1,1.5,1.5,0.25,Graph
210,288,0,0.5,0.5,0.27,Graph
210,121,0,1.5,2.5,0.25,Queue
210,34,0,1.5,1.5,0.25,Linked List
210,159,1,2.5,2.5,0.25,Tree
210,253,0,2.5,2.5,0.2,Graph
210,109,0,0.5,0.5,0.25,Queue
210,266,0,2.5,2.5,0.2,Graph
210,110,0,2.5,2.5,0.25,Queue
210,286,0,0.5,0.5,0.27,Graph
210,266,0,2.5,2.5,0.2,Graph
210,158,1,2.5,2.5,0.25,Tree
210,78,0,1.5,2.5,0.25,Stack
210,4,1,1.5,2.5,0.25,Array
210,35,1,0.5,0.5,0.25,Linked List
210,222,0,1.5,1.5,0.25,Tree
210,291,1,0.5,0.5,0.27,Graph
210,239,0,1.5,1.5,0.25,Graph
210,107,0,2.5,2.5,0.25,Queue
210,247,0,1.5,1.5,0.25,Graph
210,65,0,0.5,0.5,0.25,Linked List
210,171,0,1.5,1.5,0.25,Tree
210,298,1,1.5,1.5,0.25,Graph
210,134,0,1.5,2.5,0.25,Tree
210,175,0,2.5,2.5,0.25,Tree
210,47,0,1.5,1.5,0.25,Linked List
210,35,0,0.5,0.5,0.25,Linked List
211,135,0,2.5,2.5,0.25,Tree
211,139,1,2.5,2.5,0.25,Tree
211,136,0,0.5,0.5,0.25,Tree
211,208,0,1.5,1.5,0.25,Tree
211,46,0,2.5,2.5,0.25,Linked List
211,1,0,0.5,1.5,0.25,Array
211,269,0,2.5,2.5,0.2,Graph
211,287,1,1.5,1.5,0.25,Graph
211,61,1,0.5,0.5,0.25,Linked List
211,76,1,2.5,2.5,0.25,Stack
211,21,0,1.5,2.5,0.25,Linked List
211,281,0,1.5,1.5,0.25,Graph
211,60,0,1.5,1.5,0.25,Linked List
211,133,0,1.5,2.5,0.25,Tree
211,228,1,0.5,0.5,0.27,Graph
211,237,1,0.5,0.5,0.27,Graph
211,296,0,0.5,0.5,0.27,Graph
211,152,0,2.5,2.5,0.25,Tree
211,130,0,1.5,2.5,0.25,Tree
211,249,0,0.5,0.5,0.27,Graph
211,9,0,2.5,2.5,0.25,Array
211,180,1,1.5,1.5,0.25,Tree
211,113,0,2.5,2.5,0.25,Queue
211,268,0,2.5,2.5,0.2,Graph
211,140,0,2.5,2.5,0.25,Tree
211,203,0,1.5,1.5,0.25,Tree
211,85,1,0.5,0.5,0.25,Stack
211,112,0,2.5,2.5,0.25,Queue
211,87,0,1.5,2.5,0.25,Stack
211,281,0,1.5,1.5,0.25,Graph
212,13,1,0.5,0.5,0.25,Array
212,87,1,1.5,2.5,0.25,Stack
212,217,1,1.5,1.5,0.25,Tree
212,56,0,2.5,2.5,0.25,Linked List
212,101,0,1.5,2.5,0.25,Queue
212,48,1,0.5,0.5,0.25,Linked List
212,109,1,0.5,0.5,0.25,Queue
212,84,0,2.5,2.5,0.25,Stack
212,174,1,1.5,1.5,0.25,Tree
212,181,0,2.5,2.5,0.25,Tree
212,194,0,2.5,2.5,0.2,Tree
212,207,0,1.5,1.5,0.25,Tree
212,186,0,1.5,2.5,0.25,Tree
212,34,0,1.5,1.5,0.25,Linked List
212,198,0,1.5,1.5,0.25,Tree
212,29,0,1.5,2.5,0.25,Linked List
212,111,0,1.5,2.5,0.25,Queue
212,72,0,1.5,2.5,0.25,Stack
212,225,0,2.5,2.5,0.2,Graph
212,242,1,0.5,0.5,0.27,Graph
212,30,0,2.5,2.5,0.25,Linked List
212,258,1,1.5,1.5,0.25,Graph
212,81,1,0.5,0.5,0.25,Stack
212,146,1,2.5,2.5,0.25,Tree
212,226,0,0.5,0.5,0.27,Graph
212,279,0,0.5,0.5,0.27,Graph
212,169,1,2.5,2.5,0.25,Tree
212,150,0,2.5,2.5,0.25,Tree
212,141,1,0.5,0.5,0.25,Tree
212,299,1,1.5,1.5,0.25,Graph
213,101,0,1.5,2.5,0.25,Queue
213,204,0,1.5,1.5,0.25,Tree
213,231,0,0.5,0.5,0.27,Graph
213,79,0,2.5,2.5,0.25,Stack
213,166,0,2.5,2.5,0.25,Tree
213,55,1,2.5,2.5,0.25,Linked List
213,129,0,2.5,2.5,0.25,Queue
213,283,1,0.5,0.5,0.27,Graph
213,189,1,2.5,2.5,0.2,Tree
213,128,0,2.5,2.5,0.25,Queue
213,22,0,0.5,1.5,0.25,Linked List
213,36,1,2.5,2.5,0.25,Linked List
213,259,1,1.5,1.5,0.25,Graph
213,80,0,2.5,2.5,0.25,Stack
213,109,1,0.5,0.5,0.25,Queue
213,39,1,2.5,2.5,0.25,Linked List
213,48,0,0.5,0.5,0.25,Linked List
213,241,0,1.5,1.5,0.25,Graph
213,261,0,1.5,1.5,0.25,Graph
213,273,0,1.5,1.5,0.25,Graph
213,132,0,2.5,2.5,0.25,Tree
213,58,1,1.5,2.5,0.25,Linked List
213,187,1,0.5,1.5,0.3,Tree
213,108,0,1.5,2.5,0.25,Queue
213,200,1,1.5,1.5,0.25,Tree
213,99,1,1.5,2.5,0.25,Stack
213,15,0,1.5,1.5,0.25,Array
213,200,1,1.5,1.5,0.25,Tree
213,257,0,2.5,2.5,0.2,Graph
213,256,1,0.5,0.5,0.27,Graph
214,217,1,1.5,1.5,0.25,Tree
214,154,0,2.5,2.5,0.25,Tree
214,270,0,1.5,1.5,0.25,Graph
214,5,0,2.5,2.5,0.25,Array
214,208,0,1.5,1.5,0.25,Tree
214,67,0,0.5,0.5,0.25,Linked List
214,235,1,0.5,0.5,0.27,Graph
214,90,0,0.5,0.5,0.25,Stack
214,108,0,1.5,2.5,0.25,Queue
214,77,1,1.5,1.5,0.25,Stack
214,229,0,0.5,0.5,0.27,Graph
214,82,0,2.5,2.5,0.25,Stack
214,194,1,2.5,2.5,0.2,Tree
214,39,0,2.5,2.5,0.25,Linked List
214,51,0,1.5,1.5,0.25,Linked List
214,55,0,2.5,2.5,0.25,Linked List
214,150,1,2.5,2.5,0.25,Tree
214,297,0,1.5,1.5,0.25,Graph
214,264,0,1.5,1.5,0.25,Graph
214,149,0,2.5,2.5,0.25,Tree
214,150,0,2.5,2.5,0.25,Tree
214,119,0,1.5,1.5,0.25,Queue
214,22,0,0.5,1.5,0.25,Linked List
214,108,0,1.5,2.5,0.25,Queue
214,265,0,2.5,2.5,0.2,Graph
214,190,1,1.5,1.5,0.25,Tree
214,242,1,0.5,0.5,0.27,Graph
214,95,0,2.5,2.5,0.25,Stack
214,156,1,1.5,2.5,0.25,Tree
214,259,1,1.5,1.5,0.25,Graph
215,225,0,2.5,2.5,0.2,Graph
215,217,1,1.5,1.5,0.25,Tree
215,152,0,2.5,2.5,0.25,Tree
215,158,0,2.5,2.5,0.25,Tree
215,101,1,1.5,2.5,0.25,Queue
215,269,1,2.5,2.5,0.2,Graph
215,26,0,2.5,2.5,0.25,Linked List
215,290,0,1.5,1.5,0.25,Graph
215,265,0,2.5,2.5,0.2,Graph
215,4,0,1.5,2.5,0.25,Array
215,295,1,0.5,0.5,0.27,Graph
215,30,0,2.5,2.5,0.25,Linked List
215,212,1,1.5,1.5,0.25,Tree
215,14,1,1.5,1.5,0.25,Array
215,276,0,0.5,0.5,0.27,Graph
215,217,0,1.5,1.5,0.25,Tree
215,122,0,1.5,1.5,0.25,Queue
215,132,0,2.5,2.5,0.25,Tree
215,288,1,0.5,0.5,0.27,Graph
215,76,0,2.5,2.5,0.25,Stack
215,291,1,0.5,0.5,0.27,Graph
215,72,0,1.5,2.5,0.25,Stack
215,60,0,1.5,1.5,0.25,Linked List
215,264,0,1.5,1.5,0.25,Graph
215,279,1,0.5,0.5,0.27,Graph
215,45,1,0.5,0.5,0.25,Linked List
215,38,0,1.5,1.5,0.25,Linked List
215,51,0,1.5,1.5,0.25,Linked List
215,274,0,2.5,2.5,0.2,Graph
215,126,1,1.5,1.5,0.25,Queue
216,282,1,0.5,0.5,0.27,Graph
216,295,1,0.5,0.5,0.27,Graph
216,144,1,0.5,0.5,0.25,Tree
216,202,1,1.5,1.5,0.25,Tree
216,147,0,2.5,2.5,0.25,Tree
216,233,0,0.5,0.5,0.27,Graph
216,290,1,1.5,1.5,0.25,Graph
216,105,0,2.5,2.5,0.25,Queue
216,265,1,2.5,2.5,0.2,Graph
216,97,0,2.5,2.5,0.25,Stack
216,254,1,1.5,1.5,0.25,Graph
216,103,1,1.5,2.5,0.25,Queue
216,198,0,1.5,1.5,0.25,Tree
216,126,1,1.5,1.5,0.25,Queue
216,232,1,0.5,0.5,0.27,Graph
216,105,0,2.5,2.5,0.25,Queue
216,276,1,0.5,0.5,0.27,Graph
216,135,0,2.5,2.5,0.25,Tree
216,217,0,1.5,1.5,0.25,Tree
216,289,1,0.5,0.5,0.27,Graph
216,263,1,1.5,1.5,0.25,Graph
216,297,1,1.5,1.5,0.25,Graph
216,240,1,0.5,0.5,0.27,Graph
216,243,0,1.5,1.5,0.25,Graph
216,86,1,2.5,2.5,0.25,Stack
216,111,0,1.5,2.5,0.25,Queue
216,157,0,2.5,2.5,0.25,Tree
216,224,1,0.5,0.5,0.27,Graph
216,134,1,1.5,2.5,0.25,Tree
216,176,1,1.5,1.5,0.25,Tree
217,188,0,1.5,2.5,0.25,Tree
217,61,0,0.5,0.5,0.25,Linked List
217,250,0,2.5,2.5,0.2,Graph
217,219,0,1.5,1.5,0.25,Tree
217,4,0,1.5,2.5,0.25,Array
217,34,0,1.5,1.5,0.25,Linked List
217,98,0,1.5,1.5,0.25,Stack
217,82,1,2.5,2.5,0.25,Stack
217,187,1,0.5,1.5,0.3,Tree
217,288,0,0.5,0.5,0.27,Graph
217,57,0,1.5,1.5,0.25,Linked List
217,64,1,1.5,2.5,0.25,Linked List
217,193,1,1.5,2.5,0.25,Tree
217,110,0,2.5,2.5,0.25,Queue
217,231,1,0.5,0.5,0.27,Graph
217,257,0,2.5,2.5,0.2,Graph
217,4,0,1.5,2.5,0.25,Array
217,157,0,2.5,2.5,0.25,Tree
217,251,0,0.5,0.5,0.27,Graph
217,7,0,2.5,2.5,0.25,Array
217,244,0,1.5,1.5,0.25,Graph
217,291,1,0.5,0.5,0.27,Graph
217,43,0,1.5,2.5,0.25,Linked List
217,142,0,1.5,2.5,0.25,Tree
217,211,0,1.5,1.5,0.25,Tree
217,200,0,1.5,1.5,0.25,Tree
217,299,0,1.5,1.5,0.25,Graph
217,120,0,2.5,2.5,0.25,Queue
217,33,0,2.5,2.5,0.25,Linked List
217,40,0,2.5,2.5,0.25,Linked List
218,29,0,1.5,2.5,0.25,Linked List
218,204,0,1.5,1.5,0.25,Tree
218,270,1,1.5,1.5,0.25,Graph
218,101,1,1.5,2.5,0.25,Queue
218,123,0,2.5,2.5,0.25,Queue
218,247,0,1.5,1.5,0.25,Graph
218,76,1,2.5,2.5,0.25,Stack
218,176,1,1.5,1.5,0.25,Tree
218,197,0,1.5,2.5,0.25,Tree
218,297,0,1.5,1.5,0.25,Graph
218,84,1,2.5,2.5,0.25,Stack
218,121,1,1.5,2.5,0.25,Queue
218,80,0,2.5,2.5,0.25,Stack
218,68,1,1.5,1.5,0.25,Linked List
218,266,0,2.5,2.5,0.2,Graph
218,224,0,0.5,0.5,0.27,Graph
218,4,1,1.5,2.5,0.25,Array
218,102,1,0.5,0.5,0.25,Queue
218,23,0,2.5,2.5,0.25,Linked List
218,210,0,1.5,1.5,0.25,Tree
218,266,0,2.5,2.5,0.2,Graph
218,12,0,1.5,1.5,0.25,Array
218,200,1,1.5,1.5,0.25,Tree
218,228,0,0.5,0.5,0.27,Graph
218,231,0,0.5,0.5,0.27,Graph
218,211,0,1.5,1.5,0.25,Tree
218,293,0,0.5,0.5,0.27,Graph
218,132,0,2.5,2.5,0.25,Tree
218,177,0,2.5,2.5,0.25,Tree
218,122,0,1.5,1.5,0.25,Queue
219,145,1,2.5,2.5,0.25,Tree
219,94,1,0.5,0.5,0.25,Stack
219,291,1,0.5,0.5,0.27,Graph
219,216,1,1.5,1.5,0.25,Tree
219,100,0,1.5,2.5,0.25,Queue
219,66,1,0.5,0.5,0.25,Linked List
219,191,0,2.5,2.5,0.2,Tree
219,120,0,2.5,2.5,0.25,Queue
219,206,0,1.5,1.5,0.25,Tree
219,35,1,0.5,0.5,0.25,Linked List
219,47,0,1.5,1.5,0.25,Linked List
219,295,0,0.5,0.5,0.27,Graph
219,162,1,2.5,2.5,0.25,Tree
219,62,1,1.5,2.5,0.25,Linked List
219,58,0,1.5,2.5,0.25,Linked List
219,62,1,1.5,2.5,0.25,Linked List
219,26,0,2.5,2.5,0.25,Linked List
219,48,0,0.5,0.5,0.25,Linked List
219,150,0,2.5,2.5,0.25,Tree
219,163,0,0.5,0.5,0.25,Tree
219,16,1,0.5,0.5,0.25,Array
219,12,1,1.5,1.5,0.25,Array
219,79,0,2.5,2.5,0.25,Stack
219,171,0,1.5,1.5,0.25,Tree
219,172,0,1.5,1.5,0.25,Tree
219,190,1,1.5,1.5,0.25,Tree
219,280,0,1.5,1.5,0.25,Graph
219,35,1,0.5,0.5,0.25,Linked List
219,71,1,0.5,0.5,0.25,Stack
219,212,0,1.5,1.5,0.25,Tree
220,282,0,0.5,0.5,0.27,Graph
220,15,0,1.5,1.5,0.25,Array
220,11,1,0.5,0.5,0.25,Array
220,235,1,0.5,0.5,0.27,Graph
220,284,0,1.5,1.5,0.25,Graph
220,133,0,1.5,2.5,0.25,Tree
220,18,0,2.5,2.5,0.25,Array
220,294,0,0.5,0.5,0.27,Graph
220,76,0,2.5,2.5,0.25,Stack
220,262,1,1.5,1.5,0.25,Graph
220,127,0,0.5,0.5,0.25,Queue
220,183,0,1.5,2.5,0.25,Tree
220,8,1,0.5,0.5,0.25,Array
220,77,0,1.5,1.5,0.25,Stack
220,15,0,1.5,1.5,0.25,Array
220,147,0,2.5,2.5,0.25,Tree
220,273,1,1.5,1.5,0.25,Graph
220,43,1,1.5,2.5,0.25,Linked List
220,153,1,1.5,1.5,0.25,Tree
220,247,0,1.5,1.5,0.25,Graph
220,51,1,1.5,1.5,0.25,Linked List
220,156,0,1.5,2.5,0.25,Tree
220,212,1,1.5,1.5,0.25,Tree
220,178,1,2.5,2.5,0.25,Tree
220,13,0,0.5,0.5,0.25,Array
220,52,0,2.5,2.5,0.25,Linked List
220,159,0,2.5,2.5,0.25,Tree
220,47,0,1.5,1.5,0.25,Linked List
220,142,0,1.5,2.5,0.25,Tree
220,46,0,2.5,2.5,0.25,Linked List
221,299,1,1.5,1.5,0.25,Graph
221,240,0,0.5,0.5,0.27,Graph
221,230,0,0.5,0.5,0.27,Graph
221,244,0,1.5,1.5,0.25,Graph
221,112,0,2.5,2.5,0.25,Queue
221,86,0,2.5,2.5,0.25,Stack
221,44,0,1.5,2.5,0.25,Linked List
221,291,1,0.5,0.5,0.27,Graph
221,123,0,2.5,2.5,0.25,Queue
221,193,1,1.5,2.5,0.25,Tree
221,170,0,2.5,2.5,0.25,Tree
221,137,1,0.5,0.5,0.25,Tree
221,13,0,0.5,0.5,0.25,Array
221,86,1,2.5,2.5,0.25,Stack
221,218,1,1.5,1.5,0.25,Tree
221,183,0,1.5,2.5,0.25,Tree
221,191,0,2.5,2.5,0.2,Tree
221,150,0,2.5,2.5,0.25,Tree
221,113,0,2.5,2.5,0.25,Queue
221,265,0,2.5,2.5,0.2,Graph
221,93,1,1.5,1.5,0.25,Stack
221,203,0,1.5,1.5,0.25,Tree
221,210,0,1.5,1.5,0.25,Tree
221,226,0,0.5,0.5,0.27,Graph
221,122,0,1.5,1.5,0.25,Queue
221,99,0,1.5,2.5,0.25,Stack
221,17,1,1.5,2.5,0.25,Array
221,278,1,0.5,0.5,0.27,Graph
221,75,1,2.5,2.5,0.25,Stack
221,288,1,0.5,0.5,0.27,Graph
222,260,0,1.5,1.5,0.25,Graph
222,185,1,2.5,2.5,0.25,Tree
222,288,1,0.5,0.5,0.27,Graph
222,67,1,0.5,0.5,0.25,Linked List
222,206,1,1.5,1.5,0.25,Tree
222,247,1,1.5,1.5,0.25,Graph
222,132,0,2.5,2.5,0.25,Tree
222,221,1,1.5,1.5,0.25,Tree
222,144,0,0.5,0.5,0.25,Tree
222,13,0,0.5,0.5,0.25,Array
222,280,0,1.5,1.5,0.25,Graph
222,255,0,0.5,0.5,0.27,Graph
222,122,0,1.5,1.5,0.25,Queue
222,164,0,2.5,2.5,0.25,Tree
222,18,0,2.5,2.5,0.25,Array
222,243,1,1.5,1.5,0.25,Graph
222,269,0,2.5,2.5,0.2,Graph
222,200,1,1.5,1.5,0.25,Tree
222,209,0,1.5,1.5,0.25,Tree
222,296,1,0.5,0.5,0.27,Graph
222,88,1,2.5,2.5,0.25,Stack
222,290,1,1.5,1.5,0.25,Graph
222,277,1,1.5,1.5,0.25,Graph
222,97,0,2.5,2.5,0.25,Stack
222,256,1,0.5,0.5,0.27,Graph
222,232,1,0.5,0.5,0.27,Graph
222,136,1,0.5,0.5,0.25,Tree
222,131,1,0.5,0.5,0.25,Tree
222,267,0,1.5,1.5,0.25,Graph
222,161,1,1.5,1.5,0.25,Tree
223,174,0,1.5,1.5,0.25,Tree
223,46,0,2.5,2.5,0.25,Linked List
223,6,0,1.5,1.5,0.25,Array
223,175,1,2.5,2.5,0.25,Tree
223,115,1,0.5,0.5,0.25,Queue
223,207,1,1.5,1.5,0.25,Tree
223,9,0,2.5,2.5,0.25,Array
223,97,0,2.5,2.5,0.25,Stack
223,242,1,0.5,0.5,0.27,Graph
223,46,0,2.5,2.5,0.25,Linked List
223,273,1,1.5,1.5,0.25,Graph
223,64,0,1.5,2.5,0.25,Linked List
223,193,0,1.5,2.5,0.25,Tree
223,159,1,2.5,2.5,0.25,Tree
223,73,0,2.5,2.5,0.25,Stack
223,80,1,2.5,2.5,0.25,Stack
223,194,1,2.5,2.5,0.2,Tree
223,91,0,2.5,2.5,0.25,Stack
223,243,0,1.5,1.5,0.25,Graph
223,247,0,1.5,1.5,0.25,Graph
223,120,0,2.5,2.5,0.25,Queue
223,205,1,1.5,1.5,0.25,Tree
223,28,1,1.5,1.5,0.25,Linked List
223,240,1,0.5,0.5,0.27,Graph
223,1,1,0.5,1.5,0.25,Array
223,288,0,0.5,0.5,0.27,Graph
223,100,0,1.5,2.5,0.25,Queue
223,197,0,1.5,2.5,0.25,Tree
223,94,1,0.5,0.5,0.25,Stack
223,202,0,1.5,1.5,0.25,Tree
224,66,1,0.5,0.5,0.25,Linked List
224,110,0,2.5,2.5,0.25,Queue
224,45,1,0.5,0.5,0.25,Linked List
224,144,0,0.5,0.5,0.25,Tree
224,205,0,1.5,1.5,0.25,Tree
224,52,0,2.5,2.5,0.25,Linked List
224,100,1,1.5,2.5,0.25,Queue
224,208,0,1.5,1.5,0.25,Tree
224,295,0,0.5,0.5,0.27,Graph
224,300,0,1.5,1.5,0.25,Graph
224,278,1,0.5,0.5,0.27,Graph
224,83,0,2.5,2.5,0.25,Stack
224,228,0,0.5,0.5,0.27,Graph
224,132,1,2.5,2.5,0.25,Tree
224,36,0,2.5,2.5,0.25,Linked List
224,63,0,2.5,2.5,0.25,Linked List
224,271,0,1.5,1.5,0.25,Graph
224,243,1,1.5,1.5,0.25,Graph
224,197,0,1.5,2.5,0.25,Tree
224,284,0,1.5,1.5,0.25,Graph
224,163,1,0.5,0.5,0.25,Tree
224,111,0,1.5,2.5,0.25,Queue
224,261,1,1.5,1.5,0.25,Graph
224,227,0,0.5,0.5,0.27,Graph
224,277,0,1.5,1.5,0.25,Graph
224,189,0,2.5,2.5,0.2,Tree
224,140,0,2.5,2.5,0.25,Tree
224,169,1,2.5,2.5,0.25,Tree
224,91,0,2.5,2.5,0.25,Stack
224,164,1,2.5,2.5,0.25,Tree
225,97,0,2.5,2.5,0.25,Stack
225,288,1,0.5,0.5,0.27,Graph
225,147,0,2.5,2.5,0.25,Tree
225,30,0,2.5,2.5,0.25,Linked List
225,79,0,2.5,2.5,0.25,Stack
225,32,0,2.5,2.5,0.25,Linked List
225,71,0,0.5,0.5,0.25,Stack
225,300,1,1.5,1.5,0.25,Graph
225,169,0,2.5,2.5,0.25,Tree
225,110,0,2.5,2.5,0.25,Queue
225,212,1,1.5,1.5,0.25,Tree
225,41,0,2.5,2.5,0.25,Linked List
225,36,0,2.5,2.5,0.25,Linked List
225,56,0,2.5,2.5,0.25,Linked List
225,65,1,0.5,0.5,0.25,Linked List
225,179,0,2.5,2.5,0.25,Tree
225,91,1,2.5,2.5,0.25,Stack
225,286,1,0.5,0.5,0.27,Graph
225,69,0,1.5,1.5,0.25,Linked List
225,9,1,2.5,2.5,0.25,Array
225,189,0,2.5,2.5,0.2,Tree
225,43,1,1.5,2.5,0.25,Linked List
225,219,1,1.5,1.5,0.25,Tree
225,86,0,2.5,2.5,0.25,Stack
